city,variant,seed,sparsification_pct,max_stretch,n_repairs,scc_connected,_source_file,n_evals
Rome,B2_RandomSearch_Threshold(0.38),1,15.406576542011782,1.4467090427728069,12112,True,adaptive_ga_feedback_20260705_013852.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,1,9.208061567627343,1.4863531791922284,7184,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,D_Random_Pruning(matched_to_C),1,9.208061567627343,1.4397008531395037,7653,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,A_Base_Threshold_0.40,2,17.294454851158907,1.491602424660284,13662,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,B1_GA_Threshold(0.38),2,15.750750411880205,1.4599240218396194,12418,True,adaptive_ga_feedback_20260705_013852.csv,48.0
Rome,B2_RandomSearch_Threshold(0.38),2,15.51039292243111,1.482689024331766,12213,True,adaptive_ga_feedback_20260705_013852.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,2,10.160464014082915,1.482689024331766,7926,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,D_Random_Pruning(matched_to_C),2,10.160464014082915,1.4905942814653192,8410,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,A_Base_Threshold_0.40,3,17.36216118621499,1.406392754190298,13734,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,B1_GA_Threshold(0.37),3,14.41467873344016,1.406392754190298,11316,True,adaptive_ga_feedback_20260705_013852.csv,48.0
Rome,B2_RandomSearch_Threshold(0.38),3,15.218127242772349,1.406392754190298,11985,True,adaptive_ga_feedback_20260705_013852.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,3,9.201290934121737,1.406392754190298,7161,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,D_Random_Pruning(matched_to_C),3,9.201290934121737,1.454549433078726,7654,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,A_Base_Threshold_0.40,4,17.298968606829312,1.497351025425851,13661,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,B1_GA_Threshold(0.37),4,14.32553205894965,1.497351025425851,11254,True,adaptive_ga_feedback_20260705_013852.csv,48.0
Rome,B2_RandomSearch_Threshold(0.38),4,14.924733124195988,1.497351025425851,11741,True,adaptive_ga_feedback_20260705_013852.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,4,9.135841476900856,1.401549838188512,7108,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,D_Random_Pruning(matched_to_C),4,9.135841476900856,1.3891493950107408,7576,True,adaptive_ga_feedback_20260705_013852.csv,
Eindhoven,A_Base_Threshold_0.40,0,14.062253949923887,1.4969664312678423,2035,True,adaptive_ga_feedback_20260705_020620.csv,
Eindhoven,B1_GA_Threshold(0.37),0,11.416723531573146,1.4906850794646482,1612,True,adaptive_ga_feedback_20260705_020620.csv,48.0
Eindhoven,B2_RandomSearch_Threshold(0.41),0,14.60290798383287,1.4969664312678423,2111,True,adaptive_ga_feedback_20260705_020620.csv,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,0,7.149231011495459,1.4906850794646482,961,True,adaptive_ga_feedback_20260705_020620.csv,
Eindhoven,D_Random_Pruning(matched_to_C),0,7.149231011495459,1.2305422924506562,1236,True,adaptive_ga_feedback_20260705_020620.csv,
Eindhoven,A_Base_Threshold_0.40,1,14.1567371791507,1.4904231671579242,2036,True,adaptive_ga_feedback_20260705_020620.csv,
Eindhoven,B1_GA_Threshold(0.37),1,11.30124402918482,1.4904231671579242,1592,True,adaptive_ga_feedback_20260705_020620.csv,48.0
Eindhoven,B2_RandomSearch_Threshold(0.38),1,12.32481234580862,1.4904231671579242,1742,True,adaptive_ga_feedback_20260705_020620.csv,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,1,6.981260826203349,1.4904231671579242,932,True,adaptive_ga_feedback_20260705_020620.csv,
Eindhoven,D_Random_Pruning(matched_to_C),1,6.981260826203349,1.3791431191221264,1192,True,adaptive_ga_feedback_20260705_020620.csv,
Eindhoven,A_Base_Threshold_0.40,2,14.098997427956538,1.4904231671579242,2023,True,adaptive_ga_feedback_20260705_020620.csv,
Eindhoven,B1_GA_Threshold(0.37),2,11.107028502440816,1.4904231671579242,1552,True,adaptive_ga_feedback_20260705_020620.csv,48.0
Eindhoven,B2_RandomSearch_Threshold(0.38),2,12.28806886777597,1.4904231671579242,1733,True,adaptive_ga_feedback_20260705_020620.csv,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,2,6.981260826203349,1.4904231671579242,941,True,adaptive_ga_feedback_20260705_020620.csv,
