node_u,node_v,length,u_degree,v_degree,dx,dy,edge_centrality,u_pagerank,v_pagerank,is_spanner_edge,predicted
42645904,1127721795,31.903175467096663,3,3,31.630913504282944,4.861013601534069,0.2735298302438937,0.0001593450043178,0.0001355782459638,0,1
54744359,12857415942,13.825948536111753,3,2,-2.4180853405268863,13.620925957337022,0.4046958604628718,0.0001411359933457,4.167686387947842e-05,1,1
25547636,54744450,32.43622856516966,2,2,-1.3028517437633127,32.426986581645906,0.1196307170889117,8.773265966630103e-05,9.844110027137814e-05,1,1
25547636,54744418,69.18738884041022,2,3,69.3740575260017,2.011128982529044,0.0854854426005589,8.773265966630103e-05,0.0001462320470585,1,1
54744450,54744421,69.43471544578493,2,3,69.6033462890191,2.620038267225027,0.0851852664133828,9.844110027137814e-05,0.0001578293318697,0,1
54744418,54744421,33.036094993266374,3,3,-1.073562980745919,33.03589586634189,0.2644251639848972,0.0001462320470585,0.0001578293318697,1,1
54744418,25654437,91.46519965505787,3,3,77.17286581092048,-7.229384740814567,0.0973339162579496,0.0001462320470585,0.0002440182523435,1,1
25598084,42641934,89.156569125428,3,1,-22.32538273825776,-80.03791009355336,0.0332754454733778,0.0001724425517238,3.231128744732885e-05,1,1
25598084,54744495,109.22415648006276,3,4,-107.91609367751516,-7.224618679843843,0.1088690572303953,0.0001724425517238,0.0002079265917738,1,1
42646869,42647637,36.90627436717974,4,3,-0.1424570316448807,29.472172907553613,0.3165702828972799,0.0002964827131639,0.0001323707745432,1,1
25654405,42658125,10.5977657226412,3,4,-8.226334628649056,6.71169937774539,1.034682048851319,0.0001857494058657,0.0002536301650577,1,1
42658125,2742698869,30.86296273426576,4,3,-25.18235694989562,17.95855223480612,0.3766128121882111,0.0002536301650577,5.170715018189155e-05,1,1
42655223,9858681934,48.08548453401188,3,3,6.126886591664515,-47.51370568294078,0.1833535939482027,0.0001161975226013,7.852148967848002e-05,1,1
42655223,9858681934,48.86394557579555,3,3,6.126886591664515,-47.51370568294078,0.1804911323416951,0.0001161975226013,7.852148967848002e-05,0,1
25654437,42649016,115.01130763152908,3,1,-3.825112136430107,115.00557059701532,0.0258595481875653,0.0002440182523435,8.027006664077454e-05,1,1
25680578,25703367,127.6426174831214,3,1,-4.869737249799073,127.61587427929044,0.0233204210136163,0.000175945420103,6.406950490194725e-05,1,1
25680578,3347620644,58.92252998272328,3,3,2.177925452007912,-58.9131276505068,0.1501939254333029,0.000175945420103,0.0001365408778647,1,1
42658023,42657957,76.82194242279674,3,3,77.01873385184444,2.6243352722376585,0.1156486168271686,0.000183558120104,0.0001448543199818,1,1
