node_u,node_v,length,u_degree,v_degree,dx,dy,edge_centrality,u_pagerank,v_pagerank,is_spanner_edge,city
424411995,424417469,184.571748672711,4,3,-133.8610258193803,-127.31172861345112,0.06466501547692019,3.170856732995278e-05,2.559988066296764e-05,0,Rome
13018787621,424441616,80.80874111560817,4,3,-58.31922638474498,-56.04012203682214,0.14668359195311634,3.0114496925945986e-05,1.0146169145877318e-05,1,Rome
13018787621,13018787620,13.503271392129799,4,3,-12.655092330474872,4.8026674166321754,0.8273995345982287,3.0114496925945986e-05,2.1197714006344982e-05,1,Rome
13018787621,13018787622,10.508184386231129,4,4,7.988527355599217,-6.848255319520831,1.3903148805247738,3.0114496925945986e-05,1.9099164154190557e-05,1,Rome
331365343,424411998,10.207265538408391,4,4,-7.55278248823015,-6.881024085916579,1.4276453025197307,1.553125570337465e-05,1.0073352896917963e-05,1,Rome
331365343,331365376,33.75828856118247,4,4,-26.567103103967384,19.821748489513993,0.4603218588232954,1.553125570337465e-05,3.094000248725996e-05,1,Rome
331365343,331365694,126.62956994995508,4,3,91.31120176706463,87.87573255132884,0.09402209852078423,1.553125570337465e-05,2.2390853292027244e-05,1,Rome
331365309,1720732868,36.09423545480285,3,1,3.1268502072780393,35.924935343675315,0.08087509995064662,1.3289234846236671e-05,7.128351551723417e-06,1,Rome
331365309,13436272827,47.58854905048369,3,3,-34.24430601496715,-33.105527034029365,0.18522882810616478,1.3289234846236671e-05,4.723102011887512e-05,1,Rome
331365309,389908644,29.43013909016137,3,3,21.27811221429147,20.36978746857494,0.29575941054143484,1.3289234846236671e-05,1.546136481519992e-05,1,Rome
13436272827,389908690,929.6676985444682,3,3,-670.3014556601411,-645.3280738983303,0.00967047638386471,4.723102011887512e-05,4.2005319865392015e-05,1,Rome
13436272827,608084754,92.31371964805395,3,1,-63.675537297152914,66.9241630686447,0.03214961327567832,4.723102011887512e-05,6.74844402685711e-06,1,Rome
424411998,331365453,54.726645575299024,4,3,-39.43975719320588,-38.01009356044233,0.21533684427111885,1.0073352896917963e-05,3.274520886144482e-05,1,Rome
424411998,331365376,34.38864500596378,4,4,-19.014320615737233,26.702772575430572,0.45212242506893496,1.0073352896917963e-05,3.094000248725996e-05,0,Rome
331365376,12200929163,129.6268296932977,4,3,22.229733622982167,95.81066558044404,0.09186474193835314,3.094000248725996e-05,2.8111340616502233e-05,1,Rome
12200929163,331365694,106.8057853667794,3,3,95.64857124804985,-27.756681518629193,0.08348346027423284,2.8111340616502233e-05,2.2390853292027244e-05,1,Rome
331365453,1445653148,195.00255674968892,3,3,-140.74004851659993,-135.22363117244095,0.04591776836612252,3.274520886144482e-05,1.8073076610947215e-05,1,Rome
331365453,1445653190,206.00969581469906,3,3,-119.3287413934595,166.12549044098705,0.04347622445692682,3.274520886144482e-05,2.4649914119813682e-05,0,Rome
1445653148,1445653133,28.98256508399569,3,3,-20.91965716308914,-20.09583223052323,0.300174450544396,1.8073076610947215e-05,2.0729394934312186e-05,1,Rome
1445653148,1445653156,25.51115804291632,3,3,-24.102604510670062,6.32061078120023,0.33947970078978745,1.8073076610947215e-05,1.8203015353667727e-05,1,Rome
1445653190,648218778,170.10074703075452,3,4,-143.1344491081545,-91.86862723529339,0.0701341181043649,2.4649914119813682e-05,4.404934350590093e-05,1,Rome
331365764,331365840,158.97277310275612,3,3,1.734097644686699,107.81054742634296,0.056259573585181175,3.267436411182216e-05,2.4679511237647843e-05,1,Rome
331365840,2062436059,76.16559530467218,3,3,52.43764694267884,55.31477615609765,0.11663228883889752,2.4679511237647843e-05,1.8337791426885945e-05,1,Rome
331365840,2191821864,70.59932648486658,3,3,-47.59914220281644,52.22283304762095,0.1256995064318414,2.4679511237647843e-05,2.441965846291883e-05,1,Rome
2062436059,331365841,27.423357488058837,3,1,18.508794350607786,20.25905483774841,0.10554699603170926,1.8337791426885945e-05,5.915602760803716e-06,1,Rome
424341106,424341116,155.02283496596522,3,3,110.33391500014113,109.07873487379402,0.057683864044409,1.129393933542076e-05,3.3962901944674625e-05,1,Rome
331366413,789484592,248.75749241583353,4,4,180.12175621499773,171.8945735367015,0.06406214222138655,2.3985798308817663e-05,2.129356926180318e-05,0,Rome
331366413,1445283690,100.9346470129562,4,3,65.33592935977504,-76.81534752529114,0.11772248545163219,2.3985798308817663e-05,1.5463903816953046e-05,1,Rome
331366413,424434016,10.911309766044953,4,4,-7.539854139671661,7.901571909897029,1.3432611790191618,2.3985798308817663e-05,1.6498148288431647e-05,1,Rome
331366413,424441614,148.044866656433,4,3,-105.50740041490644,-104.02984011452645,0.08051266889762461,2.3985798308817663e-05,2.4881521926350278e-05,1,Rome
789484592,13018787626,109.58042301729607,4,3,78.92562020884361,76.15579569339752,0.10851830434870971,2.129356926180318e-05,1.985333006526632e-05,1,Rome
789484592,13018787622,12.740546537046939,4,4,-6.428641498438083,11.001350643113256,1.1644369426544408,2.129356926180318e-05,1.9099164154190557e-05,1,Rome
789484592,1445283733,28.627125960300035,4,4,19.12990816216916,-21.329178352840245,0.5400456332294868,2.129356926180318e-05,3.3748447368737436e-05,1,Rome
1445283690,523887737,213.62858625141453,3,3,134.8102566882735,-165.8929858589545,0.041932904452240384,1.5463903816953046e-05,3.126803608340016e-05,1,Rome
1445283690,1445283696,18.420878087019823,3,3,14.134805658599362,11.845258524641395,0.4634187990714621,1.5463903816953046e-05,2.3962307958821254e-05,1,Rome
331366509,1480493719,47.61939669201332,3,3,32.16263230505865,35.1578447278589,0.18511130561762865,2.1883054509114267e-05,3.2826171652771506e-05,1,Rome
331366509,1937110554,216.70527147321835,3,3,150.03987361106556,-156.6486809924245,0.04134029433048047,2.1883054509114267e-05,2.6631927079787636e-05,1,Rome
331366509,1445504163,90.8733002329678,3,3,-65.97921283822507,-62.6069506527856,0.09796099603669665,2.1883054509114267e-05,3.33821814974128e-05,1,Rome
1480493719,1480493724,84.92892682323205,3,3,82.52810674434295,4.896284896880388,0.10473772142545516,3.2826171652771506e-05,1.1616105138338294e-05,1,Rome
1480493719,1480493830,279.8077713348504,3,3,201.58422787301242,194.4039316913113,0.03205039503435934,3.2826171652771506e-05,2.941131167078101e-05,0,Rome
1937110554,1445504161,6.572726310690823,3,3,4.746006348519586,-4.557636829093099,1.1884755411395522,2.6631927079787636e-05,1.451767699491388e-05,1,Rome
1937110554,1937110555,244.19823810515646,3,2,176.90336608083453,168.65520260483027,0.024469996384830554,2.6631927079787636e-05,2.560424668364096e-05,1,Rome
331366809,1937110540,50.29719808403013,3,3,-32.641915822867304,-27.711227315478027,0.1754481791628671,4.048217891906413e-05,1.5818135766844104e-05,0,Rome
331366809,1937110542,32.63844121471864,3,3,-6.693097928655334,-29.481392952613533,0.26755104205191327,4.048217891906413e-05,1.0852298903202374e-05,1,Rome
331366809,13523571910,197.46398181262742,3,3,-2.2103410217678174,197.26454901136458,0.045348278905826975,4.048217891906413e-05,3.476098066360604e-05,1,Rome
1937110540,1937110548,14.922927644161016,3,3,-12.503904780605808,8.1171337896958,0.5652226902695452,1.5818135766844104e-05,2.5961984388013263e-05,1,Rome
1937110540,1937110538,21.399954384191428,3,3,21.029330311575904,-3.6872162483632565,0.40178653249185503,1.5818135766844104e-05,1.1672625562301427e-05,1,Rome
1937110542,1937110538,5.294540130615351,3,3,-4.919487582636066,-1.9170506112277508,1.429810568086753,1.0852298903202374e-05,1.1672625562301427e-05,1,Rome
1937110542,1937110534,20.354355444693027,3,3,15.357410685159266,-10.349175235256553,0.4214596887885312,1.0852298903202374e-05,3.950752086945914e-05,1,Rome
331369959,1445504161,89.62197363292918,3,3,-61.64221191534307,65.17108200117946,0.09931366134724837,3.41552351246143e-05,1.451767699491388e-05,1,Rome
331369959,331370415,379.83016055702427,3,4,272.0882369275787,265.4842687435448,0.031510109342306566,3.41552351246143e-05,4.301590876936222e-05,1,Rome
331369959,1445311035,128.384807760585,3,3,89.89145024854224,-91.8418607339263,0.06955994413697854,3.41552351246143e-05,1.8759609990011205e-05,1,Rome
1445504161,1445504159,91.42261064317799,3,4,-65.19553469435778,-64.19946374930441,0.12983835791361903,1.451767699491388e-05,3.35767653638322e-05,1,Rome
331370415,331370499,71.6526503756593,4,4,52.51909917482408,48.84147350490093,0.22022596446612844,4.301590876936222e-05,3.078477290856813e-05,1,Rome
331370415,1937110555,248.92659205277562,4,2,-161.57308911060682,-27.100347308441997,0.03200939897708317,4.301590876936222e-05,2.560424668364096e-05,1,Rome
331370415,331370755,108.09893066082847,4,3,73.23557871894445,-79.63740820903331,0.1099919121783707,4.301590876936222e-05,1.6806650824749177e-05,1,Rome
1445311035,4938328926,40.983366120687215,3,3,27.885910141514614,-30.08330473676324,0.21437061464124166,1.8759609990011205e-05,1.2280031871886823e-05,1,Rome
1445311035,1445504135,92.26997597266786,3,3,-65.92544443358202,-64.66751154698431,0.09649407439149968,1.8759609990011205e-05,1.7626587739429113e-05,1,Rome
331370009,331370499,90.2268303496096,3,4,-63.68485856417101,-64.01589937508106,0.1315402492228686,1.7332467835961698e-05,3.078477290856813e-05,1,Rome
331370009,12200852934,11.373998576667761,3,3,-7.631615814054385,8.446546248160303,0.7273315851975508,1.7332467835961698e-05,2.3498208419200146e-05,1,Rome
331370009,10200415654,91.67191922419818,3,3,65.18091656733304,-64.59729915577918,0.09711679735720798,1.7332467835961698e-05,2.2669961673257157e-05,1,Rome
331370499,331370786,106.27821715849463,4,4,73.21942897513509,-77.1690472913906,0.1491449095985752,3.078477290856813e-05,2.75730321787075e-05,1,Rome
12200852934,12200852924,177.83818083086086,3,1,131.90757319965633,0.4157992424443364,0.016774941380315756,2.3498208419200146e-05,1.6239938774386313e-05,1,Rome
10200415654,331370787,18.238586566240247,3,3,12.965055287291761,-12.854966365732253,0.46780983462647635,2.2669961673257157e-05,1.320798354960392e-05,1,Rome
10200415654,1480453436,117.76736014799643,3,3,31.0425425376161,-31.356429279781878,0.07577839558600165,2.2669961673257157e-05,1.8365540759863115e-05,0,Rome
331370018,331370822,212.04055740050268,3,3,146.28961708478164,-153.76920524518937,0.04224547715147296,3.1653813740487736e-05,3.07911573422869e-05,1,Rome
331370018,4938328926,25.700243964746285,3,3,-18.350204737624153,18.03275049943477,0.337075571739463,3.1653813740487736e-05,1.2280031871886823e-05,1,Rome
331370018,331370413,377.7117470037154,3,4,272.46575213212054,262.06581900361925,0.03168636857700184,3.1653813740487736e-05,4.239616503720969e-05,1,Rome
331370822,1143509119,40.918364404985184,3,3,28.16449402901344,-29.735297820530832,0.21470303356897355,3.07911573422869e-05,2.3308653055713684e-05,1,Rome
331370822,331370829,291.75084409853605,3,3,208.43426545558032,204.48839044943452,0.03074286609732445,3.07911573422869e-05,3.5371246796952765e-05,1,Rome
4938328926,1445504134,92.06270927748787,3,4,-67.13484286214225,-63.119235368445516,0.12894531110435695,1.2280031871886823e-05,3.473100844023724e-05,1,Rome
331370413,331370476,70.66197095730321,4,3,50.97653597348835,49.02295783534646,0.1674528322302173,4.239616503720969e-05,1.9582675697609627e-05,1,Rome
331370413,331370755,89.71788559629013,4,3,-63.26950161327841,63.73895750101656,0.13227821527280761,4.239616503720969e-05,1.6806650824749177e-05,1,Rome
331370413,331370829,239.8486915352296,4,3,82.25813040824141,-211.3466337993741,0.049823812301030196,4.239616503720969e-05,3.5371246796952765e-05,1,Rome
331370397,10937122174,11.515550344864533,3,3,10.66886826523114,-4.404591797851026,0.7191054130266786,1.2328622534854478e-05,7.756902218970386e-06,1,Rome
331370397,331370829,68.45686071145064,3,3,-61.01337347726803,27.625523869879544,0.12957683240809445,1.2328622534854478e-05,3.5371246796952765e-05,1,Rome
331370397,10937122178,10.622733495356742,3,3,10.190207633248065,3.0898006996139884,0.7743445208991053,1.2328622534854478e-05,7.454820007047357e-06,1,Rome
10937122174,1445311033,7.446672740758521,3,3,5.429908281890675,-4.800342972390354,1.065508310339935,7.756902218970386e-06,3.246864838341155e-05,1,Rome
10937122174,10937122178,7.7496821355904135,3,3,-0.4786606319830753,7.4943924974650145,1.0286087952145584,7.756902218970386e-06,7.454820007047357e-06,1,Rome
331370476,1143509089,95.60075154799452,3,4,67.93201006029267,67.37721226830035,0.12422263603237077,1.9582675697609627e-05,3.107262420571883e-05,1,Rome
331370476,331370786,90.31524095018949,3,4,-61.74308815575205,66.02583408821374,0.13141289312860427,1.9582675697609627e-05,2.75730321787075e-05,1,Rome
331370755,331370786,73.34955984865987,3,4,52.50294943101471,51.309834422543645,0.16139974499413662,1.6806650824749177e-05,2.75730321787075e-05,1,Rome
1143509089,1445504164,30.56659183404485,4,3,-21.463981603446882,21.805624200962484,0.38014873645807695,3.107262420571883e-05,1.8779846356160128e-05,1,Rome
1143509089,1445311104,108.4745702920303,4,3,38.44115883659106,-98.98891877289861,0.1096144973941368,3.107262420571883e-05,1.6426596039744025e-05,0,Rome
331370786,331370787,93.55700222959625,4,3,68.61140144366072,63.732681144960225,0.12690757656278587,2.75730321787075e-05,1.320798354960392e-05,1,Rome
331370787,1480453436,25.84144697625459,3,3,18.07748725032434,-18.501462914049625,0.33530234074049325,1.320798354960392e-05,1.8365540759863115e-05,1,Rome
1480453436,1445504164,30.799530233011446,3,3,21.52222791861277,-22.074215849861503,0.2830230488957664,1.8365540759863115e-05,1.8779846356160128e-05,1,Rome
1143509119,1445504074,91.20661469087335,3,4,-63.77216316171689,-65.30217018164694,0.13014250702328153,2.3308653055713684e-05,4.4548266669061935e-05,1,Rome
1143509119,331370863,163.14201584145272,3,3,113.90088261279743,-117.02179291471839,0.05483056823606478,2.3308653055713684e-05,3.467591539353869e-05,1,Rome
331370861,1445311052,68.31686723500432,3,3,-68.47666514862794,-2.033154746517539,0.12983852789375758,2.70342966148657e-05,3.4330256324429365e-05,1,Rome
331370861,331370889,99.62278768630533,3,3,0.9910238037118688,-99.5234650215134,0.08944296025725088,2.70342966148657e-05,3.150961563055888e-05,1,Rome
331370861,2430128147,70.71301096363189,3,3,50.00872516701929,50.0654861247167,0.1255002387860162,2.70342966148657e-05,2.8024010882438933e-05,1,Rome
1445311052,1445311094,140.61626129124127,3,4,14.182887031580321,135.79237735830247,0.08473603165756063,3.4330256324429365e-05,3.172866441293942e-05,1,Rome
1445311052,10937122173,90.87821276888026,3,3,2.1396241734037176,-90.7673631766811,0.09795575826708242,3.4330256324429365e-05,1.4945964831668903e-05,1,Rome
331370889,10937122192,58.91612966827301,3,3,-59.07312094583176,0.9472506158053875,0.15020996933261047,3.150961563055888e-05,1.4630754031452798e-05,1,Rome
331370889,331370883,82.65327355484956,3,3,56.021386254346,-60.86963091045618,0.10758694331428528,3.150961563055888e-05,3.629019393112992e-05,1,Rome
2430128147,1445311048,159.65717556611392,3,3,93.08878598501906,-129.70679621957242,0.056019906787769365,2.8024010882438933e-05,4.528110854342092e-05,1,Rome
2430128147,1445311076,61.84027913983976,3,3,-41.86301061097765,45.57818885240704,0.14322024222667942,2.8024010882438933e-05,1.7939990786305686e-05,1,Rome
331370863,2210510997,30.3984193509972,3,3,20.924699166906066,-22.089322076179087,0.2866386329639923,3.467591539353869e-05,2.706387311730679e-05,1,Rome
331370863,1445310995,176.06982254636793,3,3,127.98418558156118,121.1474256971851,0.05082740735024591,3.467591539353869e-05,2.338377552143628e-05,1,Rome
2210510997,1937110548,119.43163277451679,3,3,82.20812800491694,-86.78844087664038,0.07473119638634004,2.706387311730679e-05,2.5961984388013263e-05,1,Rome
2210510997,2210510994,91.34386148363988,3,3,-65.336883126467,-63.94408603198826,0.09746181127149947,2.706387311730679e-05,2.9581767531649484e-05,1,Rome
1445310995,10937135416,9.658262777038304,3,3,6.2672535755555145,7.355131588876247,0.8444152849551811,2.338377552143628e-05,1.563572067428939e-05,1,Rome
1445310995,13523571910,25.624200533272706,3,3,18.084121171967126,-13.166546112857759,0.33803831926342914,2.338377552143628e-05,3.476098066360604e-05,1,Rome
331370882,13523529688,1.1472547324258315,3,3,-0.9542725828359835,0.6404040632769465,4.1913983767693805,8.748423517175026e-06,1.1366331030100456e-05,1,Rome
331370882,10937135415,13.691906883466952,3,3,11.973351327469572,6.6919578574597836,0.6125821563794316,8.748423517175026e-06,1.6847056106243227e-05,1,Rome
331370882,10937135409,7.9840688180194075,3,3,2.635794243426062,-6.904503076337278,1.0017732702524094,8.748423517175026e-06,1.1220938865045915e-05,1,Rome
13523529688,1445311016,42.36850709731481,3,3,-0.11459363793255761,42.32591578923166,0.20752386010901538,1.1366331030100456e-05,3.710026810650279e-05,1,Rome
13523529688,13523529687,8.878353761004611,3,3,-8.128413271449972,-1.796861546114087,0.9110829818150505,1.1366331030100456e-05,3.395240898535215e-05,1,Rome
331370883,1445311011,114.07997798352548,3,3,-82.93811112758704,-78.47962302807719,0.07820648002981383,3.629019393112992e-05,2.885134352181538e-05,1,Rome
331370883,1445311048,118.02577226666286,3,3,86.08510109398048,80.75178583711386,0.07561387612622741,3.629019393112992e-05,4.528110854342092e-05,1,Rome
1445311011,1445311016,45.09983743812485,3,3,-39.55769703327678,12.899437898769975,0.1952284541584293,2.885134352181538e-05,3.710026810650279e-05,1,Rome
1445311011,10937135415,35.31108104167179,3,3,-26.515479485038668,-23.374924096278846,0.2478582223886781,2.885134352181538e-05,1.6847056106243227e-05,1,Rome
1445311048,1445311009,219.75278066339334,3,1,113.92485404328909,-187.87787860445678,0.01358986279123903,4.528110854342092e-05,1.975989898556851e-05,1,Rome
10937122192,1445311034,6.140112564218736,3,3,-5.934305002738256,1.637099246494472,1.2604843297711752,1.4630754031452798e-05,6.806563587495366e-06,1,Rome
10937122192,10937122187,6.347427463642885,3,3,-5.656836649170145,-2.9059169739484787,1.2249185234606947,1.4630754031452798e-05,7.350777545447178e-06,1,Rome
331565339,1420096541,205.91759545668424,3,3,-19.851539345108904,196.29482646100223,0.04349557600520273,2.6044333777837756e-05,3.437052960253381e-05,1,Rome
5229637852,11303071266,188.17675003671937,3,1,-156.40235147671774,43.618922722525895,0.015858185529763553,2.9916073390345673e-05,1.5118843340545256e-05,1,Rome
1420096541,1420096534,56.387861451620466,3,1,-22.119058814656455,-48.50813622586429,0.052275863294349835,3.437052960253381e-05,8.178988034521043e-06,1,Rome
331824985,895742173,789.5010733816737,3,3,-393.05949236347806,660.4825403066352,0.011385183781596935,3.4401853315577586e-05,3.7513296292889907e-05,0,Rome
331824985,895742153,28.03673218078693,3,3,-23.31901714077685,15.477829604409635,0.3099522337418924,3.4401853315577586e-05,1.6941758664627193e-05,1,Rome
331824985,895742228,41.390068882686265,3,3,37.768945574527606,-17.12499334383756,0.21231388004835128,3.4401853315577586e-05,1.7573229634971763e-05,1,Rome
895742173,1208754978,45.52010911053164,3,3,-10.774908229359426,44.18313024472445,0.19346472250561636,3.7513296292889907e-05,1.3546609691051464e-05,1,Rome
895742173,895742166,92.57472342980178,3,2,-63.99983180104755,-65.90770035237074,0.06411987960083154,3.7513296292889907e-05,1.9321313327209857e-05,1,Rome
895742153,2106205787,107.36093637248698,3,3,-75.50198926706798,-76.44194274023175,0.08305576069463641,1.6941758664627193e-05,3.3468528089504816e-05,1,Rome
895742153,2117989865,32.95077437383876,3,3,-16.0861764944857,28.312627372331917,0.2650896825179656,1.6941758664627193e-05,2.1754977834308898e-05,1,Rome
895742228,895742113,147.02869099448196,3,1,-47.95956956280861,-132.9760521054268,0.020266341476408992,1.7573229634971763e-05,1.1112607096211247e-05,1,Rome
895742228,676616155,96.9164063932117,3,3,89.73578863055445,-37.155951640568674,0.09191513793774142,1.7573229634971763e-05,5.342753464345525e-05,1,Rome
12707598382,331953564,85.58860003024284,3,1,-73.63933842332335,-35.43081174977124,0.034646593188389564,3.1093996131495624e-05,5.58299560796748e-06,1,Rome
915036598,915036593,20.487219616544103,3,3,17.211138534767088,11.172352001070976,0.41885363302520734,1.0859980254393247e-05,1.2886059911460307e-05,1,Rome
332012026,6521649777,23.291289687789803,4,4,0.2049089052597992,-23.265226510353386,0.6586723144651525,1.7925867822932712e-05,2.0888092584318637e-05,1,Rome
332012026,389154842,88.16095030772368,4,3,-3.8138676956878044,87.95701855421066,0.1345880675181687,1.7925867822932712e-05,2.5418945222642395e-05,0,Rome
332012026,900784295,15.580598796217393,4,4,15.366772561392281,2.804472405463457,0.9649832431655092,1.7925867822932712e-05,1.999940043586593e-05,1,Rome
6521649777,900784278,15.043237068253358,4,4,14.825957138207741,2.7644135681912303,0.9973049660695399,2.0888092584318637e-05,1.904687510986265e-05,1,Rome
3362580989,332052794,29.11147287033785,3,3,-25.821067169425078,0.26733349077403545,0.29888939802960296,1.0855795453201314e-05,2.417384173864871e-05,1,Rome
5440881664,5254732957,24.369555648861763,3,4,16.60107911331579,17.02398089133203,0.47300789048460906,1.697221851773628e-05,1.1910883853265714e-05,1,Rome
2188993425,2188993420,75.6901521422251,3,1,-46.638410214392934,-31.885767010971904,0.039118451537772075,2.8556608697938844e-05,1.5392819470480877e-05,1,Rome
332047497,356805451,33.18791027826551,3,3,17.812784885871224,28.001891879364848,0.26325095411642124,2.4220162566217925e-05,2.9600084711640126e-05,1,Rome
332047497,1106969708,29.170117149234855,3,3,-13.820085661194753,25.481477060355246,0.2983084207290938,2.4220162566217925e-05,1.1007150789611952e-05,1,Rome
332047683,356805451,225.27539051640068,3,3,-124.30542903818423,-187.72385929338634,0.039774541895432815,3.591818911911122e-05,2.9600084711640126e-05,1,Rome
356805451,9251945872,40.180672844553236,3,3,-24.13649628398707,16.822197143919766,0.21854912458503906,2.9600084711640126e-05,1.1165099451662072e-05,1,Rome
332053245,1631773860,327.7650699608889,3,3,-11.350631790410262,326.2416796507314,0.027375170972605674,3.59837306870805e-05,4.916956752770819e-05,1,Rome
332096897,332096893,14.339335479039265,3,3,-8.987170350446831,11.18398884870112,0.5867268508664033,1.031303756667324e-05,1.1977254251537542e-05,1,Rome
332131990,920091157,21.487808693517362,3,3,-13.746088603627868,-16.49921710975468,0.4002168518355664,2.1027548947147803e-05,8.940695113209254e-06,1,Rome
332283673,332285927,121.38670964374283,3,3,52.51650327036623,-109.41956917289644,0.07353739655390872,4.3415011138048664e-05,2.504652033083714e-05,1,Rome
332283673,332283683,488.1429013081987,3,3,-323.3455816867645,-276.86082754749805,0.018399531048962903,4.3415011138048664e-05,2.576886485172408e-05,0,Rome
332283673,1218796854,417.0678267796129,3,3,347.16403357870877,216.70587412826717,0.02152760730077516,4.3415011138048664e-05,2.7388045662058366e-05,1,Rome
332285927,332316977,106.13443503987801,3,3,97.65336177981226,42.148869096301496,0.0840066034478082,2.504652033083714e-05,3.798827761568073e-05,1,Rome
332285927,332318448,383.5244581428826,3,3,-350.9938180075842,-156.56662470009178,0.02340553327470201,2.504652033083714e-05,3.3026814257759436e-05,1,Rome
332283683,332318448,27.08445581801536,3,3,24.868266949546523,10.874633674509823,0.32046196865337734,2.576886485172408e-05,3.3026814257759436e-05,1,Rome
1218796854,10683015212,45.98665139583669,3,3,44.225447180564515,11.910369565710425,0.19154376259291073,2.7388045662058366e-05,8.105988196040318e-06,1,Rome
1218796854,1218796709,46.394371226907225,3,3,40.03534247382777,23.554905517026782,0.18989596796022956,2.7388045662058366e-05,7.544366653577173e-06,0,Rome
332318448,332318551,375.5508652241658,3,1,152.45199424156453,-343.12142385262996,0.007967051139861436,3.3026814257759436e-05,1.5603065261151625e-05,1,Rome
332284477,332320783,164.08192982398415,3,3,-143.07709265802987,-80.92614508327097,0.054518383747973506,2.0206969583971385e-05,2.7892197124726342e-05,1,Rome
332320783,332320806,241.348499205651,3,3,-206.3122741523548,-126.0223439335823,0.03713660298908152,2.7892197124726342e-05,3.279848267824124e-05,1,Rome
332320783,332320800,131.7569542803093,3,1,66.0451665140572,-114.02566045988351,0.02259768624749901,2.7892197124726342e-05,9.24061767306103e-06,1,Rome
332316977,332317244,215.39353225313255,3,3,90.30401503428584,-195.50544328894466,0.041590891863958264,3.798827761568073e-05,2.6553696325150397e-05,1,Rome
332316977,430376931,352.17872654534125,3,3,322.396786260535,143.5693815164268,0.025482848551028385,3.798827761568073e-05,3.947623544915947e-05,1,Rome
332300168,370452048,217.66263358057114,3,3,58.48963263648329,187.29435263294727,0.04115929572705777,3.5855991198801044e-05,3.657356917352303e-05,1,Rome
332300168,370452031,281.39393032364615,3,4,-252.34020116587635,124.83984907902777,0.042493831174937206,3.5855991198801044e-05,2.5370255999004075e-05,1,Rome
332300168,2863952187,232.80080672197255,3,3,213.65357033349574,-92.63211625535041,0.03849430686824992,3.5855991198801044e-05,1.5997174515731296e-05,1,Rome
370452048,370065749,643.182697809599,3,3,-326.8573272419744,-553.8830355098471,0.013971191760664347,3.657356917352303e-05,2.6702376089622474e-05,1,Rome
370452048,1700422401,174.9321286858701,3,3,88.96227715682471,150.6090438682586,0.051156091085953134,3.657356917352303e-05,4.558622360795802e-05,1,Rome
370452031,370452028,22.59118503440855,4,4,-9.325292792636901,-20.567733829841018,0.6782194271573663,2.5370255999004075e-05,3.8820994545280275e-05,1,Rome
370452031,387904280,107.85703168219979,4,3,-101.5765531656798,36.20302512869239,0.1102363330559401,2.5370255999004075e-05,1.1434294175713871e-05,0,Rome
370452031,1700422391,19.455473729562314,4,3,7.715838839765638,17.851035460829735,0.586640043572179,2.5370255999004075e-05,1.7532261097114674e-05,1,Rome
332302012,332330138,68.61216742896423,3,3,45.35097865044372,-51.40711223427206,0.12928774282432814,2.276533815831196e-05,2.6334798958832777e-05,1,Rome
332302012,1283778320,126.34656720738127,3,3,-77.28995915630367,99.70101854484528,0.0706732831309358,2.276533815831196e-05,2.467990202006869e-05,1,Rome
332302012,332330816,309.98771101532157,3,3,266.54826691310154,-156.910265638493,0.028940050301719457,2.276533815831196e-05,2.5025465542673173e-05,0,Rome
332330138,332330871,252.16057981857082,3,3,194.43255580880214,-159.39852531719953,0.03555055848920045,2.6334798958832777e-05,1.9361933144396595e-05,1,Rome
332330138,332332569,275.47654573974637,3,3,-244.7894128963817,127.00897601060569,0.0325524900346227,2.6334798958832777e-05,1.6535412194416796e-05,1,Rome
1283778320,332332057,101.7348255072538,3,2,-53.831239360326435,86.35512423701584,0.05840278571920442,2.467990202006869e-05,1.6143112986557926e-05,1,Rome
1283778320,3596158096,109.0887893356648,3,1,-25.8492770078592,97.12912460882217,0.027250731142595172,2.467990202006869e-05,9.905822295272901e-06,1,Rome
332309943,332310329,90.51328179339251,1,3,-83.09661769977538,-36.3640400916338,0.032782126716568126,9.785577768599621e-06,3.073882322170336e-05,1,Rome
332310329,332310408,58.51382196864748,3,3,-53.20563300931826,-24.63973750639707,0.15122537424568863,3.073882322170336e-05,2.196852736009439e-05,1,Rome
332309944,332309945,58.515334350013184,3,3,-39.45101295929635,-43.26778817269951,0.15122153136316888,3.569736247225684e-05,2.1409205688458942e-05,1,Rome
332309944,332316942,179.11208240741965,3,3,73.84841448266525,-163.13840630836785,0.04996888537239658,3.569736247225684e-05,2.5556747856530468e-05,0,Rome
332309944,332317324,231.54214229065303,3,3,211.70116460166173,94.96876153629273,0.03870266228454606,3.569736247225684e-05,3.0929281897759064e-05,1,Rome
332309945,332317244,64.72142667031261,3,3,-57.87193211528938,-29.258719413541257,0.1369416407399056,2.1409205688458942e-05,2.6553696325150397e-05,1,Rome
332309945,332309946,154.82748363157665,3,3,64.56730487657478,-140.68880378454924,0.057756178757777575,2.1409205688458942e-05,2.1245874501966183e-05,1,Rome
332316942,332309946,52.87914285846222,3,3,-48.73212256538682,-20.8181856488809,0.1670405192532952,2.5556747856530468e-05,2.1245874501966183e-05,1,Rome
332316942,9595771105,58.34848981626638,3,3,53.30774977465626,24.022146082483232,0.15164665567502372,2.5556747856530468e-05,1.8347400846991903e-05,1,Rome
332317324,332317388,106.89994845803,3,1,43.12541698390851,-97.78725873865187,0.02780353506069481,3.0929281897759064e-05,1.039071803184477e-05,1,Rome
